StudentID,Age,Gender,EducationLevel,City,AIToolUsed,DailyUsageHours,Purpose,ImpactonGrades,SatisfactionLevel
2711,25,Female,University,Coimbatore,Notion AI,6.4,Homework,Slight Decline,Low
2712,16,Female,University,Bhopal,Grammarly,3.4,Coding,No Change,Medium
2713,25,Male,College,Visakhapatnam,Claude,3.0,Coding,No Change,High
2714,20,Male,School,Bhubaneswar,ChatGPT,2.3,Coding,Improved,High
2715,19,Male,College,Mysuru,Claude,5.2,Coding,Improved,High
2716,15,Female,School,Chennai,Copilot,6.3,Research,Improved,High
2717,21,Female,University,Bhubaneswar,Copilot,4.1,Writing,Improved,Low
2718,20,Male,University,Bhubaneswar,Claude,4.4,Writing,Slight Decline,Medium
2719,19,Male,University,Mumbai,Notion AI,4.6,Writing,Slight Decline,Medium
2720,20,Male,School,Surat,Gemini,3.0,Writing,Improved,High
2721,19,Female,College,Vijayawada,Perplexity,1.8,Homework,Improved,High
2722,15,Female,College,Lucknow,Copilot,2.0,Writing,Slight Decline,Medium
2723,23,Female,University,Ludhiana,Copilot,4.2,Writing,Slight Decline,Low
2724,16,Female,College,Vijayawada,Claude,4.3,Research,No Change,High
2725,23,Male,School,Ahmedabad,Copilot,3.3,Homework,Slight Decline,High
2726,18,Female,College,Kolkata,Grammarly,0.8,Homework,Improved,Low
2727,25,Female,College,Gurugram,ChatGPT,5.8,Coding,Improved,Low
2728,23,Female,College,Bengaluru,Copilot,2.0,Homework,No Change,High
2729,23,Female,College,Delhi,Claude,4.0,Writing,Improved,Medium
2730,18,Female,College,Kochi,Claude,4.9,Homework,Slight Decline,Low
2731,16,Male,College,Vijayawada,Copilot,1.6,Coding,No Change,Medium
2732,21,Male,School,Pune,Gemini,3.3,Homework,Slight Decline,Low
2733,19,Female,University,Kolkata,ChatGPT,0.5,Writing,Improved,Medium
2734,24,Male,University,Coimbatore,Gemini,0.8,Coding,Improved,Low
2735,19,Male,School,Bhubaneswar,ChatGPT,2.0,Research,No Change,High
2736,23,Male,School,Coimbatore,Gemini,4.5,Homework,No Change,Low
2737,20,Male,College,Ranchi,ChatGPT,5.8,Learning,Improved,Medium
2738,24,Female,School,Kanpur,Copilot,3.0,Homework,No Change,Medium
2739,17,Male,School,Delhi,Gemini,0.7,Learning,Slight Decline,Low
2740,16,Male,School,Ludhiana,Grammarly,2.3,Coding,No Change,High
2741,24,Female,University,Mumbai,Gemini,6.2,Coding,Improved,Medium
2742,18,Male,University,Nagpur,Notion AI,1.2,Homework,No Change,Medium
2743,16,Male,University,Ludhiana,ChatGPT,5.0,Learning,No Change,Low
2744,24,Female,University,Patna,Grammarly,5.0,Learning,Improved,Medium
2745,24,Female,University,Bhubaneswar,Claude,4.0,Coding,No Change,Low
2746,17,Female,School,Mysuru,ChatGPT,6.1,Coding,Slight Decline,Low
2747,23,Female,University,Ludhiana,Perplexity,4.4,Learning,Improved,High
2748,15,Female,College,Thiruvananthapuram,Copilot,6.3,Writing,Improved,Low
2749,21,Male,College,Surat,Grammarly,5.5,Research,No Change,High
2750,25,Male,University,Ludhiana,Gemini,5.3,Writing,Slight Decline,Medium
2751,23,Female,School,Delhi,ChatGPT,6.2,Writing,Improved,Low
2752,16,Female,College,Bhubaneswar,Perplexity,4.2,Learning,Improved,Medium
2753,21,Male,College,Ludhiana,ChatGPT,2.4,Learning,No Change,Low
2754,16,Male,University,Surat,Copilot,1.1,Homework,No Change,High
2755,23,Male,School,Kochi,Perplexity,4.7,Writing,Improved,Medium
2756,20,Male,School,Ranchi,Notion AI,3.6,Homework,No Change,Low
2757,22,Female,University,Kochi,Copilot,2.8,Coding,No Change,Medium
2758,19,Female,School,Mumbai,Perplexity,6.2,Homework,Improved,Low
2759,21,Male,College,Kochi,Gemini,6.0,Research,Slight Decline,High
2760,18,Female,School,Ludhiana,Perplexity,2.8,Learning,No Change,Low
2761,22,Male,College,Lucknow,Perplexity,6.2,Coding,No Change,Medium
2762,16,Female,School,Mysuru,Perplexity,3.1,Coding,No Change,Low
2763,23,Male,University,Chennai,ChatGPT,1.7,Coding,Improved,Medium
2764,19,Male,College,Kochi,Copilot,4.2,Research,Improved,High
2765,19,Male,College,Jaipur,Copilot,1.1,Writing,Slight Decline,Medium
2766,16,Female,School,Pune,ChatGPT,1.4,Homework,Slight Decline,Low
2767,21,Female,University,Coimbatore,Gemini,5.4,Learning,No Change,Low
2768,20,Female,College,Mumbai,Notion AI,5.4,Homework,Improved,Low
2769,20,Male,School,Patna,Grammarly,1.9,Research,Improved,Low
2770,21,Male,School,Gurugram,Notion AI,5.0,Homework,No Change,Low
2771,23,Female,School,Mumbai,Notion AI,6.3,Research,No Change,Medium
2772,17,Male,University,Thiruvananthapuram,Claude,6.2,Writing,Slight Decline,High
2773,17,Female,University,Visakhapatnam,Claude,3.2,Homework,Improved,High
2774,23,Male,University,Delhi,Claude,5.7,Coding,No Change,High
2775,20,Female,School,Guwahati,Claude,3.8,Writing,Slight Decline,Medium
2776,19,Female,University,Pune,Claude,3.9,Coding,No Change,Low
2777,18,Female,School,Vijayawada,Claude,1.9,Homework,Slight Decline,High
2778,22,Male,University,Guwahati,Perplexity,2.8,Homework,No Change,High
2779,24,Male,College,Jaipur,Claude,1.8,Learning,Improved,Low
2780,20,Female,College,Coimbatore,Perplexity,5.0,Learning,No Change,High
2781,24,Male,School,Mysuru,Perplexity,4.3,Coding,No Change,High
2782,16,Male,College,Kanpur,Claude,5.3,Homework,Slight Decline,Medium
2783,23,Male,University,Bhubaneswar,Gemini,4.2,Research,Slight Decline,Low
2784,24,Male,School,Jaipur,Grammarly,2.2,Coding,Improved,Low
2785,24,Female,School,Bhubaneswar,Notion AI,6.2,Homework,No Change,Medium
2786,22,Male,College,Hyderabad,Gemini,4.4,Research,No Change,High
2787,23,Female,School,Gurugram,Notion AI,3.4,Writing,Improved,High
2788,16,Female,College,Ahmedabad,Claude,5.2,Coding,Improved,High
2789,20,Female,University,Noida,ChatGPT,2.0,Research,No Change,Low
2790,16,Female,College,Visakhapatnam,Notion AI,5.4,Homework,No Change,High
2791,19,Female,University,Chennai,Perplexity,2.5,Writing,Slight Decline,High
2792,22,Male,School,Coimbatore,Gemini,0.9,Homework,Slight Decline,High
2793,19,Female,College,Ludhiana,Copilot,5.2,Homework,Improved,Low
2794,15,Female,College,Coimbatore,Claude,1.6,Coding,Slight Decline,Medium
2795,16,Female,College,Vijayawada,Copilot,4.4,Learning,No Change,High
2796,21,Male,University,Delhi,Copilot,2.1,Writing,No Change,Medium
2797,22,Male,School,Delhi,Grammarly,4.6,Homework,Slight Decline,Medium
2798,22,Female,School,Bhubaneswar,Perplexity,1.3,Writing,Slight Decline,Medium
2799,22,Female,University,Jaipur,ChatGPT,4.2,Writing,No Change,Medium
2800,15,Male,School,Noida,Perplexity,1.7,Learning,Slight Decline,High
2801,15,Male,University,Gurugram,Copilot,3.5,Homework,Improved,High
2802,23,Male,University,Indore,Notion AI,5.7,Homework,Slight Decline,Medium
2803,25,Female,College,Surat,ChatGPT,3.4,Writing,Slight Decline,Medium
2804,22,Male,College,Bengaluru,Notion AI,5.1,Learning,No Change,Medium
2805,20,Female,University,Hyderabad,ChatGPT,1.4,Writing,Improved,Low
2806,15,Female,School,Mysuru,Gemini,4.4,Research,Improved,Medium
2807,21,Female,College,Pune,Gemini,1.4,Writing,No Change,Low
2808,15,Female,University,Ludhiana,Claude,5.1,Learning,No Change,Medium
2809,16,Female,School,Guwahati,Gemini,4.8,Learning,No Change,Medium
2810,18,Female,School,Coimbatore,Gemini,2.9,Homework,Improved,Low
2811,20,Female,University,Surat,Notion AI,3.3,Learning,Improved,Medium
2812,15,Female,University,Ludhiana,Perplexity,1.5,Writing,Slight Decline,High
2813,22,Female,School,Lucknow,Copilot,4.3,Research,Improved,High
2814,24,Female,College,Jaipur,ChatGPT,6.0,Learning,Improved,High
2815,19,Female,College,Thiruvananthapuram,Gemini,3.9,Coding,Improved,High
2816,22,Female,School,Visakhapatnam,ChatGPT,2.4,Homework,Improved,Low
2817,20,Female,College,Delhi,Grammarly,3.0,Research,Slight Decline,High
2818,16,Female,School,Thiruvananthapuram,Grammarly,1.8,Writing,Improved,Low
2819,18,Female,School,Thiruvananthapuram,ChatGPT,3.2,Research,Slight Decline,Low
2820,17,Male,College,Mumbai,Notion AI,3.5,Learning,Slight Decline,Medium
2821,23,Female,University,Kochi,Copilot,6.1,Writing,No Change,Low
2822,18,Male,University,Mumbai,Claude,3.1,Learning,No Change,High
2823,18,Female,School,Kochi,ChatGPT,5.7,Learning,No Change,Medium
2824,15,Male,University,Kolkata,Perplexity,1.5,Coding,No Change,Low
2825,22,Female,University,Mumbai,Perplexity,3.8,Writing,Improved,Low
2826,21,Female,School,Ahmedabad,Gemini,4.0,Coding,Slight Decline,Medium
2827,17,Female,University,Jaipur,Grammarly,4.1,Homework,No Change,High
2828,17,Female,School,Lucknow,Claude,3.5,Homework,Slight Decline,Medium
2829,20,Female,School,Vijayawada,Claude,5.1,Research,Slight Decline,Medium
2830,22,Female,College,Chennai,Claude,1.5,Research,No Change,Low
2831,17,Female,University,Chandigarh,Claude,0.9,Coding,No Change,Medium
2832,16,Female,School,Lucknow,Grammarly,1.4,Learning,Improved,Medium
2833,18,Male,University,Pune,ChatGPT,3.9,Writing,Improved,High
2834,20,Female,University,Kanpur,Copilot,2.0,Learning,Improved,Low
2835,15,Female,University,Chennai,Perplexity,4.9,Writing,Improved,Medium
2836,24,Female,School,Surat,Claude,0.9,Writing,No Change,Low
2837,22,Female,University,Mumbai,Notion AI,6.0,Learning,No Change,Medium
2838,25,Female,School,Pune,ChatGPT,6.2,Writing,Slight Decline,Medium
2839,18,Male,University,Mysuru,ChatGPT,5.2,Research,No Change,Medium
2840,21,Female,University,Chandigarh,Claude,5.8,Homework,Improved,High
2841,17,Female,University,Hyderabad,ChatGPT,2.8,Research,Slight Decline,High
2842,15,Female,College,Bhopal,Gemini,1.5,Coding,Improved,High
2843,15,Male,College,Ahmedabad,ChatGPT,1.7,Learning,Improved,High
2844,23,Female,School,Nagpur,Copilot,3.5,Coding,Slight Decline,Low
2845,16,Male,University,Pune,Gemini,4.5,Coding,No Change,High
2846,22,Female,University,Coimbatore,ChatGPT,3.9,Coding,Slight Decline,Medium
2847,23,Male,College,Ludhiana,Perplexity,1.1,Writing,Improved,Low
2848,18,Male,College,Bhubaneswar,ChatGPT,4.9,Writing,No Change,Low
2849,18,Male,School,Ahmedabad,Notion AI,5.2,Learning,No Change,Medium
2850,15,Female,College,Mumbai,ChatGPT,0.7,Coding,Improved,Medium
2851,22,Female,College,Indore,Grammarly,3.3,Learning,No Change,High
2852,18,Female,College,Nagpur,Gemini,3.1,Writing,Improved,Low
2853,23,Male,University,Jaipur,ChatGPT,0.9,Research,Improved,Low
2854,24,Female,College,Jaipur,Gemini,1.6,Research,Improved,High
2855,15,Female,School,Noida,Gemini,5.4,Coding,No Change,Medium
2856,24,Male,College,Ludhiana,Gemini,4.0,Writing,Improved,High
2857,21,Male,University,Pune,ChatGPT,1.8,Research,Improved,Medium
2858,25,Male,School,Thiruvananthapuram,ChatGPT,3.3,Writing,No Change,Low
2859,15,Female,College,Mumbai,Copilot,5.6,Writing,Improved,Medium
2860,24,Male,School,Bengaluru,Notion AI,1.1,Writing,Slight Decline,Low
2861,21,Female,College,Guwahati,Copilot,6.2,Coding,Improved,Low
2862,24,Male,School,Mysuru,Claude,1.3,Research,Improved,High
2863,25,Male,University,Pune,ChatGPT,2.2,Writing,Improved,High
2864,20,Female,School,Pune,Notion AI,1.6,Writing,Improved,Medium
2865,19,Male,College,Mumbai,Claude,3.3,Coding,Slight Decline,Low
2866,19,Female,University,Mysuru,Gemini,2.4,Research,Slight Decline,High
2867,25,Female,College,Bhubaneswar,Copilot,6.4,Learning,Improved,Low
2868,18,Male,University,Mysuru,ChatGPT,0.6,Research,Slight Decline,Medium
2869,25,Female,College,Pune,Gemini,2.4,Homework,Slight Decline,Medium
2870,18,Male,University,Delhi,Gemini,4.1,Coding,Improved,Low
2871,18,Female,University,Vijayawada,Perplexity,2.5,Research,Slight Decline,High
2872,16,Male,School,Mysuru,Notion AI,3.2,Writing,No Change,Low
2873,15,Male,University,Gurugram,Copilot,3.1,Research,Improved,Medium
2874,16,Female,School,Vijayawada,Gemini,1.0,Homework,Slight Decline,Low
2875,23,Female,University,Bhopal,Gemini,4.4,Learning,No Change,Medium
2876,18,Female,College,Mumbai,Claude,5.5,Writing,Improved,High
2877,19,Female,University,Vijayawada,Notion AI,3.7,Learning,Slight Decline,Low
2878,16,Male,School,Patna,ChatGPT,1.4,Coding,No Change,Low
2879,20,Male,College,Coimbatore,ChatGPT,3.4,Research,Improved,Low
2880,21,Female,School,Surat,Claude,0.6,Learning,Improved,Low
2881,20,Female,School,Bhopal,Copilot,5.9,Homework,Slight Decline,Medium
2882,24,Male,University,Indore,Copilot,1.9,Writing,Slight Decline,High
2883,22,Male,School,Delhi,Claude,5.9,Learning,Slight Decline,High
2884,18,Female,College,Kochi,Gemini,4.0,Coding,No Change,High
2885,21,Female,University,Bhubaneswar,Notion AI,6.4,Learning,Improved,Medium
2886,21,Male,School,Surat,Perplexity,5.6,Coding,Slight Decline,Low
2887,21,Male,College,Lucknow,Grammarly,0.6,Coding,Slight Decline,Low
2888,15,Male,School,Ahmedabad,Perplexity,0.6,Coding,Slight Decline,Medium
2889,20,Female,University,Lucknow,ChatGPT,5.0,Coding,Slight Decline,High
2890,18,Female,College,Pune,ChatGPT,3.6,Homework,Slight Decline,Low
2891,19,Female,College,Kolkata,Notion AI,5.0,Homework,Improved,Low
2892,21,Male,College,Bengaluru,Claude,4.0,Learning,No Change,Low
2893,21,Female,School,Gurugram,Grammarly,1.9,Coding,Improved,Medium
2894,16,Male,School,Visakhapatnam,Perplexity,5.2,Research,Slight Decline,Medium
2895,21,Female,School,Kochi,Notion AI,0.7,Learning,No Change,High
2896,25,Male,School,Lucknow,Copilot,5.3,Homework,Improved,Medium
2897,17,Female,University,Surat,ChatGPT,4.5,Homework,No Change,Low
2898,23,Female,College,Chandigarh,Claude,4.5,Coding,Improved,High
2899,17,Female,University,Bhopal,Copilot,0.8,Coding,Improved,Medium
2900,16,Male,School,Patna,Perplexity,1.8,Writing,Slight Decline,Low
2901,23,Male,University,Coimbatore,Notion AI,3.4,Homework,Slight Decline,Medium
2902,17,Female,School,Surat,Claude,3.2,Homework,No Change,High
2903,17,Female,College,Lucknow,Claude,0.7,Research,Improved,Medium
2904,20,Male,University,Delhi,Gemini,2.5,Homework,Slight Decline,High
2905,24,Male,University,Bengaluru,ChatGPT,6.3,Research,No Change,High
2906,21,Female,College,Gurugram,Copilot,2.3,Homework,Improved,Medium
2907,24,Male,University,Nagpur,Grammarly,4.3,Research,Improved,Medium
2908,25,Female,University,Ahmedabad,Perplexity,4.6,Learning,Slight Decline,Low
2909,23,Female,School,Ludhiana,Perplexity,4.2,Research,Improved,Low
2910,23,Male,University,Bhubaneswar,Perplexity,2.2,Writing,No Change,Low
2911,17,Female,School,Coimbatore,Grammarly,3.9,Writing,Improved,Low
2912,22,Male,College,Visakhapatnam,ChatGPT,4.7,Research,No Change,Medium
2913,24,Female,College,Bengaluru,Grammarly,2.8,Learning,No Change,Medium
2914,17,Male,School,Kolkata,Perplexity,2.2,Learning,No Change,Low
2915,21,Male,College,Ahmedabad,Claude,2.1,Writing,Improved,High
2916,20,Female,University,Gurugram,Copilot,6.0,Homework,No Change,Low
2917,16,Female,College,Ahmedabad,ChatGPT,4.4,Writing,Slight Decline,Low
2918,24,Female,College,Bhopal,Copilot,5.0,Homework,No Change,Low
2919,21,Male,School,Pune,Gemini,3.9,Homework,Slight Decline,Low
2920,22,Female,College,Ludhiana,Perplexity,4.3,Homework,Slight Decline,High
2921,23,Male,College,Jaipur,Notion AI,2.2,Writing,Improved,Low
2922,22,Female,School,Mysuru,Grammarly,5.9,Learning,Improved,Low
2923,17,Female,College,Noida,Gemini,3.5,Learning,No Change,Medium
2924,24,Female,College,Bengaluru,ChatGPT,5.3,Coding,No Change,Medium
2925,18,Female,University,Vijayawada,Perplexity,3.6,Research,Improved,High
2926,22,Female,University,Mysuru,Gemini,1.2,Coding,Improved,Medium
2927,24,Male,School,Mysuru,ChatGPT,1.2,Learning,Slight Decline,Low
2928,15,Male,University,Surat,Notion AI,3.3,Writing,No Change,High
2929,23,Male,School,Noida,Claude,3.1,Homework,Improved,Low
2930,25,Male,University,Indore,Grammarly,6.0,Writing,Slight Decline,Medium
2931,21,Female,School,Vijayawada,Copilot,1.3,Learning,Improved,High
2932,21,Female,College,Mumbai,Perplexity,4.6,Writing,Improved,High
2933,17,Male,School,Noida,Copilot,6.0,Writing,Slight Decline,Low
2934,25,Female,University,Bengaluru,Perplexity,3.0,Learning,Improved,Medium
2935,24,Female,College,Kanpur,Perplexity,5.8,Writing,No Change,Low
2936,18,Male,School,Kanpur,Grammarly,1.4,Learning,No Change,High
2937,24,Male,School,Vijayawada,Perplexity,1.1,Research,No Change,Medium
2938,24,Female,School,Chandigarh,Gemini,1.9,Writing,Slight Decline,Medium
2939,15,Female,University,Noida,Gemini,3.6,Writing,Slight Decline,High
2940,15,Female,School,Ranchi,Copilot,4.4,Learning,Slight Decline,High
2941,18,Male,University,Hyderabad,Claude,5.1,Writing,No Change,Low
2942,17,Female,University,Surat,Notion AI,5.1,Coding,No Change,Medium
2943,22,Male,College,Jaipur,Claude,1.2,Homework,Improved,Low
2944,23,Female,University,Indore,Perplexity,5.7,Research,Slight Decline,High
2945,22,Male,University,Hyderabad,Claude,1.2,Research,Improved,Medium
2946,17,Female,University,Vijayawada,Notion AI,5.9,Homework,Slight Decline,High
2947,23,Female,School,Nagpur,Gemini,6.2,Learning,Improved,High
2948,21,Female,College,Jaipur,Claude,4.0,Coding,No Change,Medium
2949,17,Female,School,Chennai,Claude,4.7,Research,Improved,Low
2950,24,Female,University,Chandigarh,Gemini,2.7,Homework,Slight Decline,Medium
2951,18,Female,College,Bhopal,Grammarly,3.8,Coding,No Change,Medium
2952,21,Female,College,Nagpur,Grammarly,5.5,Coding,No Change,High
2953,18,Female,College,Bhopal,Notion AI,1.5,Research,No Change,Medium
2954,17,Female,College,Chennai,Grammarly,3.5,Writing,Improved,High
2955,15,Male,University,Nagpur,Notion AI,3.0,Homework,Improved,Low
2956,23,Male,University,Bengaluru,Perplexity,5.7,Learning,No Change,High
2957,15,Female,University,Visakhapatnam,Grammarly,1.3,Research,Improved,Low
2958,22,Male,School,Kolkata,Gemini,5.9,Writing,Slight Decline,Low
2959,15,Female,College,Coimbatore,Grammarly,2.0,Writing,Improved,High
2960,21,Male,College,Delhi,Notion AI,4.1,Learning,Slight Decline,Medium
2961,22,Female,University,Noida,Claude,2.8,Research,Improved,High
2962,20,Female,School,Surat,Gemini,6.1,Research,Improved,High
2963,20,Female,University,Bengaluru,Claude,1.7,Homework,No Change,Medium
2964,25,Male,University,Mysuru,Notion AI,3.5,Research,No Change,Medium
2965,22,Male,College,Jaipur,Gemini,1.9,Homework,Improved,High
2966,16,Female,College,Nagpur,ChatGPT,5.3,Research,No Change,Low
2967,18,Male,School,Bhubaneswar,Gemini,2.1,Homework,Improved,Low
2968,23,Female,University,Delhi,Gemini,6.2,Writing,No Change,Low
2969,25,Female,College,Pune,Claude,6.0,Coding,No Change,Medium
2970,22,Female,School,Mumbai,ChatGPT,3.4,Learning,Improved,Low
2971,19,Male,University,Indore,Perplexity,0.6,Research,Improved,Medium
2972,23,Male,College,Patna,Grammarly,6.3,Writing,No Change,Medium
2973,22,Male,University,Coimbatore,Grammarly,4.6,Learning,No Change,High
2974,25,Male,College,Pune,Notion AI,3.5,Writing,Slight Decline,Medium
2975,19,Female,College,Kanpur,Claude,4.1,Writing,Slight Decline,Low
2976,21,Female,School,Ranchi,Copilot,1.2,Research,No Change,Low
2977,24,Female,School,Surat,Grammarly,1.4,Research,Slight Decline,High
2978,25,Female,University,Indore,Gemini,4.3,Coding,No Change,Medium
2979,18,Female,College,Coimbatore,Gemini,0.8,Coding,Slight Decline,High
2980,15,Female,College,Visakhapatnam,Gemini,4.7,Writing,Slight Decline,High
2981,25,Male,School,Ranchi,Notion AI,6.0,Learning,No Change,High
2982,17,Male,College,Kochi,Copilot,4.8,Homework,Improved,Low
2983,21,Female,School,Ranchi,Copilot,3.9,Homework,Improved,Low
2984,17,Male,School,Patna,Perplexity,5.3,Homework,No Change,Low
2985,17,Male,College,Chandigarh,ChatGPT,5.0,Homework,No Change,Low
2986,16,Male,University,Jaipur,Claude,4.0,Research,Slight Decline,High
2987,18,Female,School,Vijayawada,ChatGPT,1.7,Research,Improved,Low
2988,17,Male,School,Vijayawada,Gemini,0.5,Writing,Improved,Medium
2989,23,Female,School,Vijayawada,Grammarly,3.2,Homework,Slight Decline,High
2990,16,Female,School,Bhubaneswar,Claude,1.9,Homework,Slight Decline,High
2991,22,Female,College,Jaipur,Notion AI,1.9,Learning,Slight Decline,High
2992,17,Male,School,Vijayawada,Copilot,3.5,Learning,No Change,Medium
2993,18,Female,School,Ahmedabad,ChatGPT,2.8,Coding,No Change,High
